"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","DELE.MELICET_","Prop_cs","DELE.MELICET_cs","Bins_cs"
"8242",860,11585,"p26",0.795454545,"S","LT",3,0.693,4.094,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.580980529963997,0.405729064329407
"8243",860,8426,"p19",0.604651163,"S","LT",10,1.792,5.017,860,2,16,20,0.8,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-0.878990033375632,-0.570317165018156,0.405729064329407
"8244",860,5148,"p11",0.5,"CS","HT",22,6.084,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8245",860,2840,"p06",0.880952381,"S","LT",5,1.792,5.429,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8246",860,2104,"p05",0.954545455,"CS","LT",15,0.693,4.29,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.54092681632287,0.405729064329407
"8247",860,12073,"p27",1.025,"S","LT",13,2.303,4.394,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.96604588082413,0.405729064329407
"8248",860,10537,"p24",0.642857143,"S","HT",10,5.017,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8249",860,13050,"p31",0.975609756,"CS","HT",19,4.394,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8250",860,10985,"p25",0.71,"CS","LT",16,1.099,4.762,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,0.71,0.292792864143409,0.0653522446946683,0.405729064329407
"8251",860,8192,"p18",0.583333333,"S","LT",7,1.724,4.7,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8252",860,7708,"p18",0.583333333,"CS","HT",11,4.762,1.099,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8253",860,12204,"p28",0.673913043,"CS","HT",29,5.094,2.079,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.152394579169387,0.405729064329407
"8254",860,12936,"p30",0.953488372,"S","LT",2,0.602,4.804,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.53454843241506,0.405729064329407
"8255",860,11111,"p25",0.71,"S","HT",24,5.389,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,0.71,0.292792864143409,0.0653522446946683,0.405729064329407
"8256",860,4676,"p10",0.477272727,"CS","LT",17,1.946,5.553,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8257",860,8076,"p18",0.583333333,"S","LT",1,1.946,5.136,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8258",860,6856,"p16",0.553191489,"CS","LT",4,1.945910149,4.984,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8259",860,7187,"p16",0.553191489,"S","LT",23,2.197,4.99,860,1,11,20,0.55,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-2.34371865527443,-0.880822164666081,0.405729064329407
"8260",860,12697,"p29",0.955555556,"S","HT",19,4.205,0.693,860,1,5,20,0.25,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-4.10139300155299,1.54702171328334,0.405729064329407
"8261",860,1273,"p03",0.857142857,"S","HT",4,4.828,2.197224577,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.9532045999385,0.405729064329407
"8262",860,5528,"p11",0.5,"S","LT",13,2.303,4.394,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8263",860,550,"p02",0.708333333,"CS","HT",14,4.489,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0552956625980115,0.405729064329407
"8264",860,13347,"p31",0.975609756,"S","LT",11,1.792,4.754,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8265",860,4194,"p09",0.642857143,"CS","LT",11,1.099,4.762,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8266",860,5621,"p12",0.409090909,"CS","HT",26,4.025,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8267",860,2708,"p06",0.880952381,"S","HT",28,5.787,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8268",860,10730,"p24",0.642857143,"S","LT",22,1.609,5.68,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8269",860,8096,"p18",0.583333333,"S","LT",2,0.602,4.804,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8270",860,8537,"p20",0.446808511,"CS","HT",28,5.303,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.52273152745053,0.405729064329407
"8271",860,5908,"p12",0.409090909,"S","HT",9,4.419,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8272",860,7443,"p17",0.55,"S","HT",17,6.498,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.900079443498072,0.405729064329407
"8273",860,3437,"p07",0.714285714,"S","LT",13,2.303,4.394,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8274",860,5661,"p12",0.409090909,"CS","HT",28,5.303,1.609,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8275",860,9304,"p22",0.714285714,"CS","HT",10,5.165,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8276",860,4608,"p10",0.477272727,"CS","HT",13,5.521,2.197,860,1,1,20,0.05,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-5.27317589907204,-1.33891203068585,0.405729064329407
"8277",860,9752,"p22",0.714285714,"S","LT",4,2.197224577,4.828,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8278",860,6874,"p16",0.553191489,"CS","LT",5,1.609,5.333,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8279",860,2745,"p06",0.880952381,"S","HT",30,7.584,1.099,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8280",860,5053,"p11",0.5,"CS","HT",17,5.553,1.946,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8281",860,13230,"p31",0.975609756,"S","HT",3,4.094,0.693,860,1,5,20,0.25,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-4.10139300155299,1.66802771429181,0.405729064329407
"8282",860,2592,"p06",0.880952381,"CS","LT",21,2.303,5.858,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8283",860,9815,"p22",0.714285714,"S","LT",8,1.386,4.796,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8284",860,10409,"p24",0.642857143,"CS","HT",32,5.298317367,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8285",860,3610,"p08",0.70212766,"CS","HT",31,4.407,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0178509540932485,0.405729064329407
"8286",860,6648,"p16",0.553191489,"CS","HT",25,3.989,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8287",860,7862,"p18",0.583333333,"CS","LT",20,1.099,4.344,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8288",860,3166,"p07",0.714285714,"CS","LT",30,1.792,7.396,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8289",860,13136,"p31",0.975609756,"CS","LT",29,2.079,5.094,860,1,18,20,0.9,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-0.293098584616112,1.66802771429181,0.405729064329407
"8290",860,12124,"p27",1.025,"S","LT",16,1.386,5.182,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.96604588082413,0.405729064329407
"8291",860,7626,"p17",0.55,"S","LT",30,1.099,7.584,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.900079443498072,0.405729064329407
"8292",860,2280,"p05",0.954545455,"S","LT",26,1.099,4.454,860,2,18,20,0.9,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-0.293098584616112,1.54092681632287,0.405729064329407
"8293",860,2641,"p06",0.880952381,"CS","LT",24,1.609,5.215,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8294",860,11756,"p27",1.025,"CS","HT",21,5.858,2.303,860,1,15,20,0.75,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-1.17193575775539,1.96604588082413,0.405729064329407
"8295",860,9452,"p22",0.714285714,"CS","LT",19,0.693,4.394,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8296",860,9993,"p23",0.520833333,"CS","LT",26,0.693,4.025,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.07606959700286,0.405729064329407
"8297",860,11881,"p27",1.025,"CS","LT",31,1.099,4.407,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.96604588082413,0.405729064329407
"8298",860,223,"p01",0.744186047,"CS","LT",15,0.693,4.29,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8299",860,10176,"p23",0.520833333,"S","HT",6,4.159,2.197,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.07606959700286,0.405729064329407
"8300",860,4761,"p10",0.477272727,"CS","LT",22,1.609,6.084,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8301",860,4638,"p10",0.477272727,"CS","HT",15,4.29,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8302",860,1840,"p04",0.918918919,"S","HT",16,5.182,1.386,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
"8303",860,1686,"p04",0.918918919,"CS","LT",7,0.693,4.043,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
"8304",860,7922,"p18",0.583333333,"CS","LT",24,1.609,5.215,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8305",860,6910,"p16",0.553191489,"CS","LT",7,0.693,4.043,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8306",860,13070,"p31",0.975609756,"CS","HT",20,4.344,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8307",860,8172,"p18",0.583333333,"S","LT",6,2.197,4.159,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8308",860,884,"p02",0.708333333,"S","LT",5,1.792,5.429,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0552956625980115,0.405729064329407
"8309",860,3090,"p07",0.714285714,"CS","LT",26,0.693,4.025,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8310",860,12830,"p30",0.953488372,"CS","HT",13,5.521,2.197,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.53454843241506,0.405729064329407
"8311",860,5945,"p12",0.409090909,"S","HT",11,4.754,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8312",860,8453,"p19",0.604651163,"S","LT",12,1.099,5.737,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.570317165018156,0.405729064329407
"8313",860,6636,"p15",0.782608696,"S","LT",16,1.386,5.182,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.503469344424378,0.405729064329407
"8314",860,9101,"p21",0.777777778,"S","HT",19,4.205,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.474319836172749,0.405729064329407
"8315",860,5338,"p11",0.5,"S","HT",1,5.136,1.946,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8316",860,4409,"p09",0.642857143,"S","HT",24,5.389,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
