"","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region"
"1143","p03",0.857142857,"CS","LT",29,2.079,5.094,820,1,20,20,1,"L","200_pre_200_post_word"
"1144","p03",0.857142857,"CS","LT",29,2.079,5.094,840,1,20,20,1,"L","200_pre_200_post_word"
"1145","p03",0.857142857,"CS","LT",29,2.079,5.094,860,1,20,20,1,"L","200_pre_200_post_word"
"1146","p03",0.857142857,"CS","LT",29,2.079,5.094,880,1,20,20,1,"L","200_pre_200_post_word"
"1147","p03",0.857142857,"CS","LT",29,2.079,5.094,900,1,20,20,1,"L","200_pre_200_post_word"
"1148","p03",0.857142857,"CS","LT",29,2.079,5.094,920,1,20,20,1,"L","200_pre_200_post_word"
"1149","p03",0.857142857,"CS","LT",29,2.079,5.094,940,1,20,20,1,"L","200_pre_200_post_word"
"1150","p03",0.857142857,"CS","LT",29,2.079,5.094,960,1,20,20,1,"L","200_pre_200_post_word"
"1151","p03",0.857142857,"CS","LT",29,2.079,5.094,980,1,20,20,1,"L","200_pre_200_post_word"
"1152","p03",0.857142857,"CS","LT",29,2.079,5.094,1000,1,20,20,1,"L","200_pre_200_post_word"
"1153","p03",0.857142857,"CS","LT",30,1.792,7.396,620,1,20,20,1,"L","200_pre_200_post_word"
"1154","p03",0.857142857,"CS","LT",30,1.792,7.396,640,1,20,20,1,"L","200_pre_200_post_word"
"1155","p03",0.857142857,"CS","LT",30,1.792,7.396,660,1,20,20,1,"L","200_pre_200_post_word"
"1156","p03",0.857142857,"CS","LT",30,1.792,7.396,680,1,20,20,1,"L","200_pre_200_post_word"
"1157","p03",0.857142857,"CS","LT",30,1.792,7.396,700,1,5,20,0.25,"L","200_pre_200_post_word"
"1158","p03",0.857142857,"CS","LT",30,1.792,7.396,720,1,17,20,0.85,"L","200_pre_200_post_word"
"1159","p03",0.857142857,"CS","LT",30,1.792,7.396,740,1,20,20,1,"L","200_pre_200_post_word"
"1160","p03",0.857142857,"CS","LT",30,1.792,7.396,760,1,20,20,1,"L","200_pre_200_post_word"
"1161","p03",0.857142857,"CS","LT",30,1.792,7.396,780,1,20,20,1,"L","200_pre_200_post_word"
"1162","p03",0.857142857,"CS","LT",30,1.792,7.396,800,1,20,20,1,"L","200_pre_200_post_word"
"1163","p03",0.857142857,"CS","LT",30,1.792,7.396,820,1,20,20,1,"L","200_pre_200_post_word"
"1164","p03",0.857142857,"CS","LT",30,1.792,7.396,840,1,20,20,1,"L","200_pre_200_post_word"
"1165","p03",0.857142857,"CS","LT",30,1.792,7.396,860,1,20,20,1,"L","200_pre_200_post_word"
"1166","p03",0.857142857,"CS","LT",30,1.792,7.396,880,1,20,20,1,"L","200_pre_200_post_word"
"1167","p03",0.857142857,"CS","LT",30,1.792,7.396,900,1,20,20,1,"L","200_pre_200_post_word"
"1168","p03",0.857142857,"CS","LT",30,1.792,7.396,920,1,20,20,1,"L","200_pre_200_post_word"
"1169","p03",0.857142857,"CS","LT",30,1.792,7.396,940,1,20,20,1,"L","200_pre_200_post_word"
"1170","p03",0.857142857,"CS","LT",30,1.792,7.396,960,1,20,20,1,"L","200_pre_200_post_word"
"1171","p03",0.857142857,"CS","LT",30,1.792,7.396,980,1,18,20,0.9,"L","200_pre_200_post_word"
"1172","p03",0.857142857,"CS","LT",30,1.792,7.396,1000,1,2,20,0.1,"L","200_pre_200_post_word"
"1173","p03",0.857142857,"CS","LT",31,1.099,4.407,620,1,20,20,1,"L","200_pre_200_post_word"
"1174","p03",0.857142857,"CS","LT",31,1.099,4.407,640,1,20,20,1,"L","200_pre_200_post_word"
"1175","p03",0.857142857,"CS","LT",31,1.099,4.407,660,1,20,20,1,"L","200_pre_200_post_word"
"1176","p03",0.857142857,"CS","LT",31,1.099,4.407,680,1,20,20,1,"L","200_pre_200_post_word"
"1177","p03",0.857142857,"CS","LT",31,1.099,4.407,700,1,20,20,1,"L","200_pre_200_post_word"
"1178","p03",0.857142857,"CS","LT",31,1.099,4.407,720,1,20,20,1,"L","200_pre_200_post_word"
"1179","p03",0.857142857,"CS","LT",31,1.099,4.407,740,1,20,20,1,"L","200_pre_200_post_word"
"1180","p03",0.857142857,"CS","LT",31,1.099,4.407,760,1,20,20,1,"L","200_pre_200_post_word"
"1181","p03",0.857142857,"CS","LT",31,1.099,4.407,780,1,20,20,1,"L","200_pre_200_post_word"
"1182","p03",0.857142857,"CS","LT",31,1.099,4.407,800,1,20,20,1,"L","200_pre_200_post_word"
"1183","p03",0.857142857,"CS","LT",31,1.099,4.407,820,1,20,20,1,"L","200_pre_200_post_word"
"1184","p03",0.857142857,"CS","LT",31,1.099,4.407,840,1,20,20,1,"L","200_pre_200_post_word"
"1185","p03",0.857142857,"CS","LT",31,1.099,4.407,860,1,20,20,1,"L","200_pre_200_post_word"
"1186","p03",0.857142857,"CS","LT",31,1.099,4.407,880,1,20,20,1,"L","200_pre_200_post_word"
"1187","p03",0.857142857,"CS","LT",31,1.099,4.407,900,1,20,20,1,"L","200_pre_200_post_word"
"1188","p03",0.857142857,"CS","LT",31,1.099,4.407,920,1,20,20,1,"L","200_pre_200_post_word"
"1189","p03",0.857142857,"CS","LT",31,1.099,4.407,940,1,20,20,1,"L","200_pre_200_post_word"
"1190","p03",0.857142857,"CS","LT",31,1.099,4.407,960,1,20,20,1,"L","200_pre_200_post_word"
"1191","p03",0.857142857,"CS","LT",31,1.099,4.407,980,1,20,20,1,"L","200_pre_200_post_word"
"1192","p03",0.857142857,"CS","LT",31,1.099,4.407,1000,1,20,20,1,"L","200_pre_200_post_word"
"1193","p03",0.857142857,"CS","LT",32,0.693,5.298317367,620,2,20,20,1,"H","200_pre_200_post_word"
"1194","p03",0.857142857,"CS","LT",32,0.693,5.298317367,640,2,20,20,1,"H","200_pre_200_post_word"
"1195","p03",0.857142857,"CS","LT",32,0.693,5.298317367,660,2,20,20,1,"H","200_pre_200_post_word"
"1196","p03",0.857142857,"CS","LT",32,0.693,5.298317367,680,2,20,20,1,"H","200_pre_200_post_word"
"1197","p03",0.857142857,"CS","LT",32,0.693,5.298317367,700,2,20,20,1,"H","200_pre_200_post_word"
"1198","p03",0.857142857,"CS","LT",32,0.693,5.298317367,720,2,20,20,1,"H","200_pre_200_post_word"
"1199","p03",0.857142857,"CS","LT",32,0.693,5.298317367,740,2,20,20,1,"H","200_pre_200_post_word"
"1200","p03",0.857142857,"CS","LT",32,0.693,5.298317367,760,2,20,20,1,"H","200_pre_200_post_word"
"1201","p03",0.857142857,"CS","LT",32,0.693,5.298317367,780,2,20,20,1,"H","200_pre_200_post_word"
"1202","p03",0.857142857,"CS","LT",32,0.693,5.298317367,800,2,20,20,1,"H","200_pre_200_post_word"
"1203","p03",0.857142857,"CS","LT",32,0.693,5.298317367,820,2,20,20,1,"H","200_pre_200_post_word"
"1204","p03",0.857142857,"CS","LT",32,0.693,5.298317367,840,2,20,20,1,"H","200_pre_200_post_word"
"1205","p03",0.857142857,"CS","LT",32,0.693,5.298317367,860,2,20,20,1,"H","200_pre_200_post_word"
"1206","p03",0.857142857,"CS","LT",32,0.693,5.298317367,880,2,20,20,1,"H","200_pre_200_post_word"
"1207","p03",0.857142857,"CS","LT",32,0.693,5.298317367,900,2,20,20,1,"H","200_pre_200_post_word"
"1208","p03",0.857142857,"CS","LT",32,0.693,5.298317367,920,2,20,20,1,"H","200_pre_200_post_word"
"1209","p03",0.857142857,"CS","LT",32,0.693,5.298317367,940,2,20,20,1,"H","200_pre_200_post_word"
"1210","p03",0.857142857,"CS","LT",32,0.693,5.298317367,960,2,20,20,1,"H","200_pre_200_post_word"
"1211","p03",0.857142857,"CS","LT",32,0.693,5.298317367,980,2,20,20,1,"H","200_pre_200_post_word"
"1212","p03",0.857142857,"CS","LT",32,0.693,5.298317367,1000,2,20,20,1,"H","200_pre_200_post_word"
"1213","p03",0.857142857,"S","HT",1,5.136,1.946,620,2,20,20,1,"L","200_pre_200_post_word"
"1214","p03",0.857142857,"S","HT",1,5.136,1.946,640,2,20,20,1,"L","200_pre_200_post_word"
"1215","p03",0.857142857,"S","HT",1,5.136,1.946,660,2,20,20,1,"L","200_pre_200_post_word"
"1216","p03",0.857142857,"S","HT",1,5.136,1.946,680,2,20,20,1,"L","200_pre_200_post_word"
"1217","p03",0.857142857,"S","HT",1,5.136,1.946,700,2,20,20,1,"L","200_pre_200_post_word"
"1218","p03",0.857142857,"S","HT",1,5.136,1.946,720,2,20,20,1,"L","200_pre_200_post_word"
"1219","p03",0.857142857,"S","HT",1,5.136,1.946,740,2,20,20,1,"L","200_pre_200_post_word"
"1220","p03",0.857142857,"S","HT",1,5.136,1.946,760,2,20,20,1,"L","200_pre_200_post_word"
"1221","p03",0.857142857,"S","HT",1,5.136,1.946,780,2,20,20,1,"L","200_pre_200_post_word"
"1222","p03",0.857142857,"S","HT",1,5.136,1.946,800,2,20,20,1,"L","200_pre_200_post_word"
"1223","p03",0.857142857,"S","HT",1,5.136,1.946,820,2,20,20,1,"L","200_pre_200_post_word"
"1224","p03",0.857142857,"S","HT",1,5.136,1.946,840,2,20,20,1,"L","200_pre_200_post_word"
"1225","p03",0.857142857,"S","HT",1,5.136,1.946,860,2,20,20,1,"L","200_pre_200_post_word"
"1226","p03",0.857142857,"S","HT",1,5.136,1.946,880,2,20,20,1,"L","200_pre_200_post_word"
"1227","p03",0.857142857,"S","HT",1,5.136,1.946,900,2,20,20,1,"L","200_pre_200_post_word"
"1228","p03",0.857142857,"S","HT",1,5.136,1.946,920,2,20,20,1,"L","200_pre_200_post_word"
"1229","p03",0.857142857,"S","HT",1,5.136,1.946,940,2,20,20,1,"L","200_pre_200_post_word"
"1230","p03",0.857142857,"S","HT",1,5.136,1.946,960,2,20,20,1,"L","200_pre_200_post_word"
"1231","p03",0.857142857,"S","HT",1,5.136,1.946,980,2,20,20,1,"L","200_pre_200_post_word"
"1232","p03",0.857142857,"S","HT",1,5.136,1.946,1000,2,20,20,1,"L","200_pre_200_post_word"
"1233","p03",0.857142857,"S","HT",2,4.804,0.602,700,2,16,20,0.8,"L","200_pre_200_post_word"
"1234","p03",0.857142857,"S","HT",2,4.804,0.602,720,2,20,20,1,"L","200_pre_200_post_word"
"1235","p03",0.857142857,"S","HT",2,4.804,0.602,740,2,20,20,1,"L","200_pre_200_post_word"
"1236","p03",0.857142857,"S","HT",2,4.804,0.602,760,2,20,20,1,"L","200_pre_200_post_word"
"1237","p03",0.857142857,"S","HT",2,4.804,0.602,780,2,20,20,1,"L","200_pre_200_post_word"
"1238","p03",0.857142857,"S","HT",2,4.804,0.602,800,2,20,20,1,"L","200_pre_200_post_word"
"1239","p03",0.857142857,"S","HT",2,4.804,0.602,820,2,20,20,1,"L","200_pre_200_post_word"
"1240","p03",0.857142857,"S","HT",2,4.804,0.602,840,2,20,20,1,"L","200_pre_200_post_word"
"1241","p03",0.857142857,"S","HT",2,4.804,0.602,860,2,20,20,1,"L","200_pre_200_post_word"
"1242","p03",0.857142857,"S","HT",2,4.804,0.602,880,2,20,20,1,"L","200_pre_200_post_word"
"1243","p03",0.857142857,"S","HT",2,4.804,0.602,900,2,20,20,1,"L","200_pre_200_post_word"
"1244","p03",0.857142857,"S","HT",2,4.804,0.602,920,2,20,20,1,"L","200_pre_200_post_word"
"1245","p03",0.857142857,"S","HT",2,4.804,0.602,940,2,20,20,1,"L","200_pre_200_post_word"
"1246","p03",0.857142857,"S","HT",2,4.804,0.602,960,2,20,20,1,"L","200_pre_200_post_word"
"1247","p03",0.857142857,"S","HT",2,4.804,0.602,980,2,20,20,1,"L","200_pre_200_post_word"
"1248","p03",0.857142857,"S","HT",2,4.804,0.602,1000,2,20,20,1,"L","200_pre_200_post_word"
"1249","p03",0.857142857,"S","HT",3,4.094,0.693,620,1,20,20,1,"H","200_pre_200_post_word"
"1250","p03",0.857142857,"S","HT",3,4.094,0.693,640,1,20,20,1,"H","200_pre_200_post_word"
"1251","p03",0.857142857,"S","HT",3,4.094,0.693,660,1,20,20,1,"H","200_pre_200_post_word"
"1252","p03",0.857142857,"S","HT",3,4.094,0.693,680,1,20,20,1,"H","200_pre_200_post_word"
"1253","p03",0.857142857,"S","HT",3,4.094,0.693,700,1,20,20,1,"H","200_pre_200_post_word"
"1254","p03",0.857142857,"S","HT",3,4.094,0.693,720,1,20,20,1,"H","200_pre_200_post_word"
"1255","p03",0.857142857,"S","HT",3,4.094,0.693,740,1,20,20,1,"H","200_pre_200_post_word"
"1256","p03",0.857142857,"S","HT",3,4.094,0.693,760,1,20,20,1,"H","200_pre_200_post_word"
"1257","p03",0.857142857,"S","HT",3,4.094,0.693,780,1,20,20,1,"H","200_pre_200_post_word"
"1258","p03",0.857142857,"S","HT",3,4.094,0.693,800,1,20,20,1,"H","200_pre_200_post_word"
"1259","p03",0.857142857,"S","HT",3,4.094,0.693,820,1,20,20,1,"H","200_pre_200_post_word"
"1260","p03",0.857142857,"S","HT",3,4.094,0.693,840,1,11,20,0.55,"H","200_pre_200_post_word"
"1261","p03",0.857142857,"S","HT",4,4.828,2.197224577,620,1,20,20,1,"H","200_pre_200_post_word"
"1262","p03",0.857142857,"S","HT",4,4.828,2.197224577,640,1,20,20,1,"H","200_pre_200_post_word"
"1263","p03",0.857142857,"S","HT",4,4.828,2.197224577,660,1,20,20,1,"H","200_pre_200_post_word"
"1264","p03",0.857142857,"S","HT",4,4.828,2.197224577,680,1,20,20,1,"H","200_pre_200_post_word"
"1265","p03",0.857142857,"S","HT",4,4.828,2.197224577,700,1,20,20,1,"H","200_pre_200_post_word"
"1266","p03",0.857142857,"S","HT",4,4.828,2.197224577,720,1,20,20,1,"H","200_pre_200_post_word"
"1267","p03",0.857142857,"S","HT",4,4.828,2.197224577,740,1,20,20,1,"H","200_pre_200_post_word"
"1268","p03",0.857142857,"S","HT",4,4.828,2.197224577,760,1,20,20,1,"H","200_pre_200_post_word"
"1269","p03",0.857142857,"S","HT",4,4.828,2.197224577,780,1,20,20,1,"H","200_pre_200_post_word"
"1270","p03",0.857142857,"S","HT",4,4.828,2.197224577,800,1,20,20,1,"H","200_pre_200_post_word"
"1271","p03",0.857142857,"S","HT",4,4.828,2.197224577,820,1,20,20,1,"H","200_pre_200_post_word"
"1272","p03",0.857142857,"S","HT",4,4.828,2.197224577,840,1,20,20,1,"H","200_pre_200_post_word"
"1273","p03",0.857142857,"S","HT",4,4.828,2.197224577,860,1,20,20,1,"H","200_pre_200_post_word"
"1274","p03",0.857142857,"S","HT",4,4.828,2.197224577,880,1,20,20,1,"H","200_pre_200_post_word"
"1275","p03",0.857142857,"S","HT",4,4.828,2.197224577,900,1,20,20,1,"H","200_pre_200_post_word"
"1276","p03",0.857142857,"S","HT",4,4.828,2.197224577,920,1,20,20,1,"H","200_pre_200_post_word"
"1277","p03",0.857142857,"S","HT",4,4.828,2.197224577,940,1,20,20,1,"H","200_pre_200_post_word"
"1278","p03",0.857142857,"S","HT",4,4.828,2.197224577,960,1,20,20,1,"H","200_pre_200_post_word"
"1279","p03",0.857142857,"S","HT",4,4.828,2.197224577,980,1,20,20,1,"H","200_pre_200_post_word"
"1280","p03",0.857142857,"S","HT",4,4.828,2.197224577,1000,1,8,20,0.4,"H","200_pre_200_post_word"
"1281","p03",0.857142857,"S","HT",5,5.429,1.792,620,1,12,20,0.6,"H","200_pre_200_post_word"
"1282","p03",0.857142857,"S","HT",5,5.429,1.792,640,1,7,20,0.35,"H","200_pre_200_post_word"
"1283","p03",0.857142857,"S","HT",5,5.429,1.792,660,1,9,20,0.45,"H","200_pre_200_post_word"
"1284","p03",0.857142857,"S","HT",5,5.429,1.792,680,1,20,20,1,"H","200_pre_200_post_word"
"1285","p03",0.857142857,"S","HT",5,5.429,1.792,700,1,20,20,1,"H","200_pre_200_post_word"
"1286","p03",0.857142857,"S","HT",5,5.429,1.792,720,1,20,20,1,"H","200_pre_200_post_word"
"1287","p03",0.857142857,"S","HT",5,5.429,1.792,740,1,20,20,1,"H","200_pre_200_post_word"
"1288","p03",0.857142857,"S","HT",5,5.429,1.792,760,1,20,20,1,"H","200_pre_200_post_word"
"1289","p03",0.857142857,"S","HT",5,5.429,1.792,780,1,20,20,1,"H","200_pre_200_post_word"
"1290","p03",0.857142857,"S","HT",5,5.429,1.792,800,1,20,20,1,"H","200_pre_200_post_word"
"1291","p03",0.857142857,"S","HT",5,5.429,1.792,820,1,20,20,1,"H","200_pre_200_post_word"
"1292","p03",0.857142857,"S","HT",5,5.429,1.792,840,1,20,20,1,"H","200_pre_200_post_word"
"1293","p03",0.857142857,"S","HT",5,5.429,1.792,860,1,20,20,1,"H","200_pre_200_post_word"
"1294","p03",0.857142857,"S","HT",5,5.429,1.792,880,1,20,20,1,"H","200_pre_200_post_word"
"1295","p03",0.857142857,"S","HT",5,5.429,1.792,900,1,20,20,1,"H","200_pre_200_post_word"
"1296","p03",0.857142857,"S","HT",5,5.429,1.792,920,1,20,20,1,"H","200_pre_200_post_word"
"1297","p03",0.857142857,"S","HT",5,5.429,1.792,940,1,20,20,1,"H","200_pre_200_post_word"
"1298","p03",0.857142857,"S","HT",5,5.429,1.792,960,1,20,20,1,"H","200_pre_200_post_word"
"1299","p03",0.857142857,"S","HT",5,5.429,1.792,980,1,5,20,0.25,"H","200_pre_200_post_word"
"1300","p03",0.857142857,"S","HT",5,5.429,1.792,1000,1,1,20,0.05,"H","200_pre_200_post_word"
"1301","p03",0.857142857,"S","HT",6,4.159,2.197,620,2,17,20,0.85,"L","200_pre_200_post_word"
"1302","p03",0.857142857,"S","HT",6,4.159,2.197,640,2,20,20,1,"L","200_pre_200_post_word"
"1303","p03",0.857142857,"S","HT",6,4.159,2.197,660,2,20,20,1,"L","200_pre_200_post_word"
"1304","p03",0.857142857,"S","HT",6,4.159,2.197,680,2,20,20,1,"L","200_pre_200_post_word"
"1305","p03",0.857142857,"S","HT",6,4.159,2.197,700,2,20,20,1,"L","200_pre_200_post_word"
"1306","p03",0.857142857,"S","HT",6,4.159,2.197,720,2,20,20,1,"L","200_pre_200_post_word"
"1307","p03",0.857142857,"S","HT",6,4.159,2.197,740,2,20,20,1,"L","200_pre_200_post_word"
"1308","p03",0.857142857,"S","HT",6,4.159,2.197,760,2,20,20,1,"L","200_pre_200_post_word"
"1309","p03",0.857142857,"S","HT",6,4.159,2.197,780,2,20,20,1,"L","200_pre_200_post_word"
"1310","p03",0.857142857,"S","HT",6,4.159,2.197,800,2,20,20,1,"L","200_pre_200_post_word"
"1311","p03",0.857142857,"S","HT",6,4.159,2.197,820,2,20,20,1,"L","200_pre_200_post_word"
"1312","p03",0.857142857,"S","HT",6,4.159,2.197,840,2,20,20,1,"L","200_pre_200_post_word"
"1313","p03",0.857142857,"S","HT",6,4.159,2.197,900,1,10,20,0.5,"H","200_pre_200_post_word"
"1314","p03",0.857142857,"S","HT",6,4.159,2.197,920,1,20,20,1,"H","200_pre_200_post_word"
"1315","p03",0.857142857,"S","HT",6,4.159,2.197,940,1,20,20,1,"H","200_pre_200_post_word"
"1316","p03",0.857142857,"S","HT",6,4.159,2.197,960,1,20,20,1,"H","200_pre_200_post_word"
"1317","p03",0.857142857,"S","HT",6,4.159,2.197,980,1,20,20,1,"H","200_pre_200_post_word"
"1318","p03",0.857142857,"S","HT",6,4.159,2.197,1000,1,20,20,1,"H","200_pre_200_post_word"
"1319","p03",0.857142857,"S","HT",7,4.7,1.724,620,2,20,20,1,"L","200_pre_200_post_word"
"1320","p03",0.857142857,"S","HT",7,4.7,1.724,640,2,20,20,1,"L","200_pre_200_post_word"
"1321","p03",0.857142857,"S","HT",7,4.7,1.724,660,2,20,20,1,"L","200_pre_200_post_word"
"1322","p03",0.857142857,"S","HT",7,4.7,1.724,680,2,20,20,1,"L","200_pre_200_post_word"
"1323","p03",0.857142857,"S","HT",7,4.7,1.724,700,2,20,20,1,"L","200_pre_200_post_word"
"1324","p03",0.857142857,"S","HT",7,4.7,1.724,720,2,20,20,1,"L","200_pre_200_post_word"
"1325","p03",0.857142857,"S","HT",7,4.7,1.724,740,2,20,20,1,"L","200_pre_200_post_word"
"1326","p03",0.857142857,"S","HT",7,4.7,1.724,760,2,20,20,1,"L","200_pre_200_post_word"
"1327","p03",0.857142857,"S","HT",7,4.7,1.724,780,2,20,20,1,"L","200_pre_200_post_word"
"1328","p03",0.857142857,"S","HT",7,4.7,1.724,800,2,20,20,1,"L","200_pre_200_post_word"
"1329","p03",0.857142857,"S","HT",7,4.7,1.724,820,2,20,20,1,"L","200_pre_200_post_word"
"1330","p03",0.857142857,"S","HT",7,4.7,1.724,840,2,20,20,1,"L","200_pre_200_post_word"
"1331","p03",0.857142857,"S","HT",7,4.7,1.724,860,2,7,20,0.35,"L","200_pre_200_post_word"
"1332","p03",0.857142857,"S","HT",7,4.7,1.724,880,2,18,20,0.9,"L","200_pre_200_post_word"
"1333","p03",0.857142857,"S","HT",7,4.7,1.724,900,2,20,20,1,"L","200_pre_200_post_word"
"1334","p03",0.857142857,"S","HT",7,4.7,1.724,920,2,20,20,1,"L","200_pre_200_post_word"
"1335","p03",0.857142857,"S","HT",7,4.7,1.724,940,2,20,20,1,"L","200_pre_200_post_word"
"1336","p03",0.857142857,"S","HT",7,4.7,1.724,960,2,20,20,1,"L","200_pre_200_post_word"
"1337","p03",0.857142857,"S","HT",7,4.7,1.724,980,2,20,20,1,"L","200_pre_200_post_word"
"1338","p03",0.857142857,"S","HT",7,4.7,1.724,1000,2,20,20,1,"L","200_pre_200_post_word"
"1339","p03",0.857142857,"S","HT",8,4.796,1.386,620,2,20,20,1,"L","200_pre_200_post_word"
"1340","p03",0.857142857,"S","HT",8,4.796,1.386,640,2,20,20,1,"L","200_pre_200_post_word"
"1341","p03",0.857142857,"S","HT",8,4.796,1.386,660,2,20,20,1,"L","200_pre_200_post_word"
"1342","p03",0.857142857,"S","HT",8,4.796,1.386,680,2,20,20,1,"L","200_pre_200_post_word"
"1343","p03",0.857142857,"S","HT",8,4.796,1.386,700,2,20,20,1,"L","200_pre_200_post_word"
"1344","p03",0.857142857,"S","HT",8,4.796,1.386,720,2,20,20,1,"L","200_pre_200_post_word"
"1345","p03",0.857142857,"S","HT",8,4.796,1.386,740,2,20,20,1,"L","200_pre_200_post_word"
"1346","p03",0.857142857,"S","HT",8,4.796,1.386,760,2,20,20,1,"L","200_pre_200_post_word"
"1347","p03",0.857142857,"S","HT",8,4.796,1.386,780,2,20,20,1,"L","200_pre_200_post_word"
"1348","p03",0.857142857,"S","HT",8,4.796,1.386,800,2,20,20,1,"L","200_pre_200_post_word"
"1349","p03",0.857142857,"S","HT",8,4.796,1.386,820,2,20,20,1,"L","200_pre_200_post_word"
"1350","p03",0.857142857,"S","HT",8,4.796,1.386,840,2,20,20,1,"L","200_pre_200_post_word"
"1351","p03",0.857142857,"S","HT",8,4.796,1.386,860,2,20,20,1,"L","200_pre_200_post_word"
"1352","p03",0.857142857,"S","HT",8,4.796,1.386,880,2,18,20,0.9,"L","200_pre_200_post_word"
"1353","p03",0.857142857,"S","HT",8,4.796,1.386,900,2,6,20,0.3,"L","200_pre_200_post_word"
"1354","p03",0.857142857,"S","HT",8,4.796,1.386,920,2,20,20,1,"L","200_pre_200_post_word"
"1355","p03",0.857142857,"S","HT",8,4.796,1.386,940,2,20,20,1,"L","200_pre_200_post_word"
"1356","p03",0.857142857,"S","HT",8,4.796,1.386,960,2,20,20,1,"L","200_pre_200_post_word"
"1357","p03",0.857142857,"S","HT",8,4.796,1.386,980,2,20,20,1,"L","200_pre_200_post_word"
"1358","p03",0.857142857,"S","HT",8,4.796,1.386,1000,2,20,20,1,"L","200_pre_200_post_word"
"1359","p03",0.857142857,"S","LT",9,0.693,4.419,940,1,20,20,1,"L","200_pre_200_post_word"
"1360","p03",0.857142857,"S","LT",9,0.693,4.419,960,1,20,20,1,"L","200_pre_200_post_word"
"1361","p03",0.857142857,"S","LT",9,0.693,4.419,980,1,20,20,1,"L","200_pre_200_post_word"
"1362","p03",0.857142857,"S","LT",9,0.693,4.419,1000,1,20,20,1,"L","200_pre_200_post_word"
"1363","p03",0.857142857,"S","LT",10,1.792,5.017,620,1,20,20,1,"L","200_pre_200_post_word"
"1364","p03",0.857142857,"S","LT",10,1.792,5.017,640,1,20,20,1,"L","200_pre_200_post_word"
"1365","p03",0.857142857,"S","LT",10,1.792,5.017,660,1,20,20,1,"L","200_pre_200_post_word"
"1366","p03",0.857142857,"S","LT",10,1.792,5.017,680,1,20,20,1,"L","200_pre_200_post_word"
"1367","p03",0.857142857,"S","LT",10,1.792,5.017,700,1,20,20,1,"L","200_pre_200_post_word"
"1368","p03",0.857142857,"S","LT",10,1.792,5.017,720,1,20,20,1,"L","200_pre_200_post_word"
"1369","p03",0.857142857,"S","LT",10,1.792,5.017,740,1,20,20,1,"L","200_pre_200_post_word"
"1370","p03",0.857142857,"S","LT",10,1.792,5.017,760,1,20,20,1,"L","200_pre_200_post_word"
"1371","p03",0.857142857,"S","LT",10,1.792,5.017,780,1,20,20,1,"L","200_pre_200_post_word"
"1372","p03",0.857142857,"S","LT",10,1.792,5.017,800,1,20,20,1,"L","200_pre_200_post_word"
"1373","p03",0.857142857,"S","LT",10,1.792,5.017,820,1,20,20,1,"L","200_pre_200_post_word"
"1374","p03",0.857142857,"S","LT",10,1.792,5.017,840,1,20,20,1,"L","200_pre_200_post_word"
"1375","p03",0.857142857,"S","LT",10,1.792,5.017,860,1,12,20,0.6,"L","200_pre_200_post_word"
"1376","p03",0.857142857,"S","LT",10,1.792,5.017,920,2,11,20,0.55,"H","200_pre_200_post_word"
"1377","p03",0.857142857,"S","LT",10,1.792,5.017,940,2,20,20,1,"H","200_pre_200_post_word"
"1378","p03",0.857142857,"S","LT",10,1.792,5.017,960,2,20,20,1,"H","200_pre_200_post_word"
"1379","p03",0.857142857,"S","LT",10,1.792,5.017,980,2,20,20,1,"H","200_pre_200_post_word"
"1380","p03",0.857142857,"S","LT",10,1.792,5.017,1000,2,20,20,1,"H","200_pre_200_post_word"
